5049,2017-08-11,15.25,14.88,15.26,14.82,108365.0,600718
5050,2017-08-14,14.88,15.61,15.71,14.8,236438.0,600718
5051,2017-08-15,15.6,15.47,15.68,15.35,131382.0,600718
5052,2017-08-16,15.42,16.29,16.63,15.42,414594.0,600718
5053,2017-08-17,16.2,16.87,17.38,16.12,489968.0,600718
5054,2017-08-18,16.61,16.61,17.12,16.57,229202.0,600718
5055,2017-08-21,16.68,16.85,17.36,16.68,237450.0,600718
5056,2017-08-22,16.83,16.8,17.1,16.7,157985.0,600718
5057,2017-08-23,16.7,16.4,16.89,16.31,179294.0,600718
5058,2017-08-24,16.41,16.44,16.78,16.29,124941.0,600718
5059,2017-08-25,16.5,16.92,17.07,16.46,201332.0,600718
5060,2017-08-28,16.97,17.49,17.74,16.81,370820.0,600718
5061,2017-08-29,17.48,17.21,17.55,17.07,173595.0,600718
5062,2017-08-30,17.22,16.9,17.28,16.79,207959.0,600718
5063,2017-08-31,16.86,16.94,17.06,16.71,175247.0,600718
5064,2017-09-01,16.9,17.44,17.66,16.69,279465.0,600718
5065,2017-09-04,17.52,18.5,19.04,17.44,608529.0,600718
5066,2017-09-05,18.38,18.29,18.51,18.06,200813.0,600718
5067,2017-09-06,18.25,18.53,18.66,18.1,241832.0,600718
5068,2017-09-07,18.55,18.19,19.05,18.03,341300.0,600718
5069,2017-09-08,18.12,17.99,18.14,17.78,180960.0,600718
5070,2017-09-11,18.2,18.0,18.7,17.83,260481.0,600718
5071,2017-09-12,18.15,18.97,19.34,18.03,524245.0,600718
5072,2017-09-13,18.97,18.63,19.12,18.42,237521.0,600718
5073,2017-09-14,18.95,18.15,19.05,18.06,270602.0,600718
5074,2017-09-15,17.96,17.42,18.0,17.12,326475.0,600718
5075,2017-09-18,17.52,17.68,17.86,17.42,179483.0,600718
5076,2017-09-19,17.6,17.56,17.86,17.48,113581.0,600718
5077,2017-09-20,17.52,17.61,17.74,17.28,120427.0,600718
5078,2017-09-21,17.75,17.68,18.07,17.61,172682.0,600718
5079,2017-09-22,17.66,17.39,17.66,17.17,112527.0,600718
5080,2017-09-25,17.39,16.82,17.6,16.79,144019.0,600718
5081,2017-09-26,16.83,16.89,17.07,16.68,100347.0,600718
5082,2017-09-27,16.98,17.19,17.3,16.9,124592.0,600718
5083,2017-09-28,17.22,17.35,17.48,17.11,103918.0,600718
5084,2017-09-29,17.2,17.06,17.33,16.95,99242.0,600718
5085,2017-10-09,17.11,17.38,17.48,16.71,259491.0,600718
5086,2017-10-10,17.32,17.93,17.95,17.19,317358.0,600718
5087,2017-10-11,17.94,17.6,18.38,17.57,264842.0,600718
5088,2017-10-12,17.85,17.65,18.13,17.46,204207.0,600718
5089,2017-10-13,17.74,17.83,17.94,17.69,137399.0,600718
5090,2017-10-16,17.85,17.06,17.9,17.03,214258.0,600718
5091,2017-10-17,17.01,16.91,17.15,16.76,129583.0,600718
5092,2017-10-18,16.81,16.87,17.04,16.76,85809.0,600718
5093,2017-10-19,16.82,16.3,16.87,16.11,178509.0,600718
5094,2017-10-20,16.28,16.44,16.46,16.2,52820.0,600718
5095,2017-10-23,16.42,16.42,16.54,16.34,61537.0,600718
5096,2017-10-24,16.45,16.27,16.45,16.13,71686.0,600718
5097,2017-10-25,16.28,16.37,16.45,16.2,68855.0,600718
5098,2017-10-26,16.37,16.38,16.45,16.2,69713.0,600718
5099,2017-10-27,16.38,15.99,16.45,15.93,92713.0,600718
5100,2017-10-30,15.95,15.65,16.05,15.2,170477.0,600718
5101,2017-10-31,15.6,15.72,15.82,15.45,85344.0,600718
5102,2017-11-01,15.76,15.93,16.03,15.74,103279.0,600718
5103,2017-11-02,16.0,16.04,16.23,15.84,106185.0,600718
5104,2017-11-03,15.96,15.9,16.18,15.79,75175.0,600718
5105,2017-11-06,15.88,16.2,16.3,15.8,88610.0,600718
5106,2017-11-07,16.21,16.37,16.4,16.08,97856.0,600718
5107,2017-11-08,16.39,16.3,16.44,16.26,85922.0,600718
5108,2017-11-09,16.36,16.34,16.46,16.2,66572.0,600718
5109,2017-11-10,16.35,16.3,16.38,16.1,106701.0,600718
5110,2017-11-13,16.28,16.74,16.85,16.12,174574.0,600718
5111,2017-11-14,16.75,17.05,17.22,16.59,199707.0,600718
5112,2017-11-15,16.98,16.58,17.12,16.55,109871.0,600718
5113,2017-11-16,16.66,16.58,16.86,16.46,79376.0,600718
5114,2017-11-17,16.55,15.69,16.69,15.67,152080.0,600718
5115,2017-11-20,15.65,15.77,15.82,15.28,97768.0,600718
5116,2017-11-21,15.77,15.6,15.88,15.4,100340.0,600718
5117,2017-11-22,15.61,15.72,16.06,15.59,88294.0,600718
5118,2017-11-23,15.66,15.1,15.68,15.03,113336.0,600718
5119,2017-11-24,15.01,15.19,15.35,15.01,75829.0,600718
5120,2017-11-27,15.1,15.04,15.25,15.02,47466.0,600718
5121,2017-11-28,15.05,15.34,15.35,14.93,67446.0,600718
5122,2017-11-29,15.3,15.23,15.32,14.98,60807.0,600718
5123,2017-11-30,15.23,15.14,15.23,15.0,49747.0,600718
5124,2017-12-01,15.07,15.35,15.45,15.07,60477.0,600718
5125,2017-12-04,15.3,15.09,15.42,15.01,56051.0,600718
5126,2017-12-05,15.09,14.62,15.2,14.4,127791.0,600718
5127,2017-12-06,14.55,14.82,14.84,14.5,78636.0,600718
5128,2017-12-07,14.75,14.86,15.02,14.75,78748.0,600718
5129,2017-12-08,14.76,15.01,15.11,14.76,81175.0,600718
5130,2017-12-11,15.29,15.5,15.7,15.25,120183.0,600718
5131,2017-12-12,15.42,15.09,15.5,15.07,76995.0,600718
5132,2017-12-13,15.15,15.4,15.54,15.15,82056.0,600718
5133,2017-12-14,15.36,15.22,15.57,15.2,74819.0,600718
5134,2017-12-15,15.3,15.31,15.42,15.23,79478.0,600718
5135,2017-12-18,15.37,15.09,15.39,15.0,69080.0,600718
5136,2017-12-19,15.12,15.37,15.4,15.12,85847.0,600718
5137,2017-12-20,15.31,15.01,15.31,14.96,78038.0,600718
5138,2017-12-21,14.95,15.07,15.21,14.81,58406.0,600718
5139,2017-12-22,15.09,15.13,15.24,15.03,37466.0,600718
5140,2017-12-25,15.13,14.69,15.17,14.63,72330.0,600718
5141,2017-12-26,14.61,14.79,14.85,14.61,31596.0,600718
5142,2017-12-27,14.78,14.65,14.82,14.59,45807.0,600718
5143,2017-12-28,14.62,14.56,14.75,14.55,46887.0,600718
5144,2017-12-29,14.58,14.66,14.68,14.48,48327.0,600718
5145,2018-01-02,14.69,14.73,14.83,14.68,64724.0,600718
5146,2018-01-03,14.75,15.0,15.02,14.68,102043.0,600718
5147,2018-01-04,15.0,14.9,15.08,14.82,62316.0,600718
5148,2018-01-05,14.9,14.94,15.02,14.85,40450.0,600718
5149,2018-01-08,15.0,15.19,15.47,15.0,119561.0,600718
5150,2018-01-09,15.18,15.03,15.18,14.99,59981.0,600718
5151,2018-01-10,15.04,14.96,15.18,14.81,92859.0,600718
5152,2018-01-11,14.88,15.06,15.24,14.6,177865.0,600718
5153,2018-01-12,14.99,14.97,15.25,14.83,116295.0,600718
5154,2018-01-15,14.82,14.27,14.83,14.21,143431.0,600718
5155,2018-01-16,14.25,14.1,14.52,14.01,106737.0,600718
5156,2018-01-17,14.03,13.77,14.03,13.58,142370.0,600718
5157,2018-01-18,13.79,13.69,13.86,13.64,78819.0,600718
5158,2018-01-19,13.66,13.73,13.84,13.54,104991.0,600718
5159,2018-01-22,13.74,13.87,13.94,13.57,94609.0,600718
5160,2018-01-23,13.87,13.83,13.97,13.76,63060.0,600718
5161,2018-01-24,13.83,14.18,14.21,13.8,135324.0,600718
5162,2018-01-25,14.1,14.05,14.26,14.01,78074.0,600718
5163,2018-01-26,14.07,13.9,14.15,13.87,67485.0,600718
5164,2018-01-29,13.89,13.62,13.96,13.62,67516.0,600718
5165,2018-01-30,13.63,13.73,13.77,13.56,47581.0,600718
5166,2018-01-31,13.67,13.29,13.68,13.2,89210.0,600718
5167,2018-02-01,13.22,12.52,13.35,12.5,101578.0,600718
5168,2018-02-02,12.52,12.21,12.6,12.06,96503.0,600718
5169,2018-02-05,12.2,12.1,12.3,12.07,72188.0,600718
5170,2018-02-06,11.89,11.48,11.92,11.22,165175.0,600718
5171,2018-02-07,11.66,11.48,11.75,11.02,117560.0,600718
5172,2018-02-08,11.48,11.74,11.83,11.47,57667.0,600718
5173,2018-02-09,11.45,11.71,11.9,11.44,115774.0,600718
5174,2018-02-12,11.76,12.0,12.07,11.72,76960.0,600718
5175,2018-02-13,12.04,12.22,12.63,11.93,93774.0,600718
5176,2018-02-14,12.21,12.08,12.23,11.99,42142.0,600718
5177,2018-02-22,12.2,12.26,12.38,12.16,43233.0,600718
5178,2018-02-23,12.27,12.07,12.35,11.98,61321.0,600718
5179,2018-02-26,12.15,12.44,12.47,12.06,94214.0,600718
5180,2018-02-27,12.44,12.94,12.98,12.4,162446.0,600718
5181,2018-02-28,12.79,12.85,13.23,12.72,105860.0,600718
5182,2018-03-01,12.85,13.8,13.86,12.76,236240.0,600718
5183,2018-03-02,13.65,13.41,13.93,13.34,156516.0,600718
5184,2018-03-05,13.44,13.78,13.79,13.36,107141.0,600718
5185,2018-03-06,13.75,13.6,13.88,13.47,102681.0,600718
5186,2018-03-07,13.57,13.43,13.68,13.4,53496.0,600718
5187,2018-03-08,13.48,13.41,13.57,13.27,64995.0,600718
5188,2018-03-09,13.45,13.94,14.1,13.38,170955.0,600718
5189,2018-03-12,14.0,13.95,14.38,13.88,149627.0,600718
5190,2018-03-13,13.9,13.99,14.32,13.85,140940.0,600718
5191,2018-03-14,13.8,13.58,13.99,13.55,94453.0,600718
5192,2018-03-15,13.5,13.4,13.69,13.18,98057.0,600718
5193,2018-03-16,13.4,13.43,13.63,13.33,66901.0,600718
5194,2018-03-19,13.42,13.55,13.75,13.35,71671.0,600718
5195,2018-03-20,13.53,13.9,13.93,13.42,97209.0,600718
5196,2018-03-21,13.94,13.53,13.95,13.49,85984.0,600718
5197,2018-03-22,13.55,13.49,13.68,13.41,59072.0,600718
5198,2018-03-23,13.0,12.36,13.32,12.34,130885.0,600718
5199,2018-03-26,12.35,12.79,12.82,12.02,89399.0,600718
5200,2018-03-27,12.9,13.59,13.75,12.85,165994.0,600718
5201,2018-03-28,13.41,13.72,14.24,13.31,233197.0,600718
5202,2018-03-29,13.9,14.19,14.32,13.75,200515.0,600718
5203,2018-03-30,14.19,14.49,14.63,14.1,239102.0,600718
5204,2018-04-02,14.72,15.94,15.94,14.72,774927.0,600718
5205,2018-04-03,15.61,15.41,15.77,14.98,530120.0,600718
5206,2018-04-04,15.48,14.94,15.56,14.8,306618.0,600718
5207,2018-04-09,14.99,15.04,15.36,14.75,216258.0,600718
5208,2018-04-10,14.96,14.52,15.0,14.3,330547.0,600718
5209,2018-04-11,14.62,14.54,14.82,14.45,211369.0,600718
5210,2018-04-12,14.56,14.56,14.75,14.4,142528.0,600718
5211,2018-04-13,15.2,14.71,15.28,14.7,266271.0,600718
5212,2018-04-16,14.55,15.35,15.36,14.38,385949.0,600718
5213,2018-04-17,15.35,14.63,15.65,14.38,382150.0,600718
5214,2018-04-18,14.66,15.6,15.84,14.26,441657.0,600718
5215,2018-04-19,15.46,15.74,16.38,15.27,559552.0,600718
5216,2018-04-20,15.5,15.73,16.22,15.45,475091.0,600718
5217,2018-04-23,15.76,14.97,16.06,14.71,395189.0,600718
5218,2018-04-24,15.0,16.34,16.38,14.68,493715.0,600718
5219,2018-04-25,16.08,16.19,16.96,15.98,654332.0,600718
5220,2018-04-26,16.23,16.39,16.88,15.93,579492.0,600718
5221,2018-04-27,16.64,16.29,17.15,16.03,539782.0,600718
5222,2018-05-02,15.91,15.23,16.01,14.98,456292.0,600718
5223,2018-05-03,15.16,15.39,15.56,14.44,424084.0,600718
5224,2018-05-04,15.18,14.84,15.24,14.76,256013.0,600718
5225,2018-05-07,14.88,15.16,15.28,14.86,205537.0,600718
5226,2018-05-08,15.2,15.19,15.24,14.84,219278.0,600718
5227,2018-05-09,15.13,14.98,15.33,14.88,195379.0,600718
5228,2018-05-10,15.02,14.71,15.06,14.49,210208.0,600718
5229,2018-05-11,14.73,14.58,14.78,14.53,104392.0,600718
5230,2018-05-14,14.5,14.21,14.68,14.2,160219.0,600718
5231,2018-05-15,14.26,14.77,14.78,14.25,168086.0,600718
5232,2018-05-16,14.7,14.58,14.77,14.52,120229.0,600718
5233,2018-05-17,14.52,14.37,14.73,14.33,110721.0,600718
5234,2018-05-18,14.45,14.33,14.52,14.08,144491.0,600718
5235,2018-05-21,14.4,14.67,14.74,14.33,138518.0,600718
5236,2018-05-22,14.7,14.56,14.7,14.41,121237.0,600718
5237,2018-05-23,14.48,14.56,14.94,14.36,218615.0,600718
5238,2018-05-24,14.51,14.49,14.7,14.43,84408.0,600718
5239,2018-05-25,14.48,13.87,14.53,13.84,188248.0,600718
5240,2018-05-28,13.7,13.42,13.85,13.4,148877.0,600718
5241,2018-05-29,13.31,13.35,13.64,13.29,85752.0,600718
5242,2018-05-30,13.25,13.08,13.53,13.0,114485.0,600718
5243,2018-05-31,13.22,13.2,13.31,12.93,98446.0,600718
5244,2018-06-01,13.16,12.87,13.22,12.77,96402.0,600718
5245,2018-06-04,12.92,13.05,13.15,12.82,70964.0,600718
5246,2018-06-05,13.15,14.36,14.36,13.09,320645.0,600718
5247,2018-06-06,14.68,14.53,14.87,14.34,422403.0,600718
5248,2018-06-07,14.56,14.36,14.64,14.31,182156.0,600718
5249,2018-06-08,14.35,14.17,14.53,14.05,171977.0,600718
5250,2018-06-11,14.12,14.21,14.4,14.01,93164.0,600718
5251,2018-06-12,14.15,14.03,14.29,13.58,155281.0,600718
5252,2018-06-13,14.09,14.03,14.22,13.85,116937.0,600718
5253,2018-06-14,13.85,14.2,14.4,13.61,148906.0,600718
5254,2018-06-15,14.2,13.58,14.24,13.4,147114.0,600718
5255,2018-06-19,13.29,12.64,13.48,12.26,138748.0,600718
5256,2018-06-20,12.64,12.72,12.93,12.47,123521.0,600718
5257,2018-06-21,12.72,12.61,12.85,12.04,153423.0,600718
5258,2018-06-22,12.5,12.8,12.82,12.31,92878.0,600718
5259,2018-06-25,12.9,12.34,13.08,12.23,115179.0,600718
5260,2018-06-26,12.08,12.62,12.92,12.06,162746.0,600718
5261,2018-06-27,12.59,12.45,12.84,12.29,132047.0,600718
5262,2018-06-28,12.6,12.46,12.9,12.43,127353.0,600718
5263,2018-06-29,12.42,13.06,13.16,12.42,188532.0,600718
